"1400000US06075017102","Census Tract 171.02; San Francisco County; California","1538","158","3.4","2.5","0.0","2.7","4.7","4.6","2.9","2.3","0.8","1.0","4.8","3.1","6.6","3.5","16.7","5.9","14.0","5.1","45.9","7.1","176304","26773","272439","36690","32.5","(X)","(X)","(X)","(X)","(X)","628","118","2.9","3.5","0.0","6.5","0.0","6.5","0.6","0.9","4.6","5.4","4.6","4.8","3.0","3.6","15.4","10.5","2.7","3.1","66.1","13.2","250,000+","***","370222","92946","(X)","(X)","23.6","(X)","(X)","(X)","534","126","1.5","2.4","0.0","7.6","0.0","7.6","0.7","1.1","1.5","2.4","1.9","2.9","2.4","3.9","16.7","12.2","1.5","2.4","73.8","12.8","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","910","151","3.8","3.3","0.0","4.6","7.9","7.7","4.5","3.7","0.5","0.9","4.9","3.9","6.8","3.9","17.6","7.2","21.9","8.0","32.0","9.7","159821","20430","198295","34567","(X)","(X)","(X)","(X)","38.7","(X)",
"1400000US06075017602","Census Tract 176.02; San Francisco County; California","1534","262","10.9","7.1","5.0","4.1","14.9","8.7","4.4","6.0","6.7","6.2","5.3","3.9","11.1","6.6","6.2","5.4","19.4","12.0","16.3","8.0","83468","32147","122227","28123","35.4","(X)","(X)","(X)","(X)","(X)","624","225","4.5","6.9","0.0","6.6","14.9","15.3","1.6","2.8","0.0","6.6","10.1","8.4","8.3","7.6","11.7","12.3","22.8","26.2","26.1","17.6","136935","62565","146630","38713","(X)","(X)","34.0","(X)","(X)","(X)","464","227","0.0","8.7","0.0","8.7","16.2","17.8","0.0","8.7","0.0","8.7","4.3","7.1","8.2","8.8","13.4","16.6","30.6","32.3","27.4","22.2","160480","36732","N","N","(X)","(X)","(X)","(X)","(X)","(X)","910","179","15.3","10.8","8.4","6.8","14.8","10.7","6.3","9.7","11.3","10.2","2.0","2.7","13.0","10.5","2.4","3.0","17.0","8.6","9.6","6.6","45682","28492","100830","40074","(X)","(X)","(X)","(X)","36.4","(X)",
"1400000US06075017603","Census Tract 176.03; San Francisco County; California","2376","343","5.7","5.0","8.2","6.8","9.2","6.3","1.6","2.6","3.1","3.0","7.2","5.4","4.3","3.2","14.6","6.5","8.4","6.2","37.8","9.8","132600","32978","156134","25240","23.0","(X)","(X)","(X)","(X)","(X)","797","248","0.0","5.2","0.0","5.2","11.4","13.8","0.0","5.2","0.0","5.2","12.4","13.1","5.1","6.9","22.6","15.7","0.0","5.2","48.4","18.2","-","**","177195","39639","(X)","(X)","34.6","(X)","(X)","(X)","680","241","0.0","6.1","0.0","6.1","2.8","4.5","0.0","6.1","0.0","6.1","14.6","15.2","2.8","4.8","23.1","16.8","0.0","6.1","56.8","20.1","238148","126501","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1579","328","8.6","7.5","12.4","10.0","8.0","6.6","2.4","3.9","4.6","4.5","4.5","4.4","3.9","3.6","10.6","6.2","12.6","9.0","32.4","11.4","132004","62476","139674","31126","(X)","(X)","(X)","(X)","17.2","(X)",
"1400000US06075017604","Census Tract 176.04; San Francisco County; California","2175","221","4.8","4.2","9.1","7.4","3.3","5.4","1.4","2.2","4.6","4.3","10.8","6.4","13.0","8.6","17.5","8.3","14.5","6.7","21.1","8.4","106438","37193","144623","26270","36.0","(X)","(X)","(X)","(X)","(X)","474","213","4.2","7.3","3.4","5.7","0.0","8.6","0.0","8.6","28.9","22.1","0.0","8.6","0.0","8.6","23.4","18.0","28.1","24.7","12.0","12.2","117250","76938","171665","75565","(X)","(X)","45.4","(X)","(X)","(X)","241","139","0.0","16.1","6.6","11.3","0.0","16.1","0.0","16.1","0.0","16.1","0.0","16.1","0.0","16.1","26.6","24.7","43.2","34.1","23.7","26.5","192470","35095","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1701","262","4.9","4.7","10.8","9.5","4.2","6.9","1.8","2.8","1.4","2.2","13.8","8.3","13.0","9.2","16.9","10.0","11.4","7.0","21.9","9.8","105313","51396","133685","25975","(X)","(X)","(X)","(X)","29.7","(X)",
"1400000US06075017700","Census Tract 177; San Francisco County; California","1174","134","2.0","1.8","4.4","2.5","1.1","1.7","3.7","3.4","12.4","9.4","10.5","7.4","4.6","3.0","6.0","4.0","16.1","10.1","39.2","9.0","178125","41514","210429","43882","37.1","(X)","(X)","(X)","(X)","(X)","524","103","0.0","7.8","0.0","7.8","0.0","7.8","3.4","4.9","24.4","20.0","20.0","15.2","3.6","3.9","4.2","5.7","9.2","14.3","35.1","12.9","-","**","224295","86535","(X)","(X)","42.7","(X)","(X)","(X)","288","101","0.0","13.7","0.0","13.7","0.0","13.7","0.0","13.7","2.8","4.2","15.6","19.0","2.8","4.6","0.0","13.7","14.9","22.6","63.9","27.6","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","650","132","3.5","3.3","8.0","4.8","2.0","3.1","3.8","4.7","2.8","3.4","2.8","3.0","5.4","4.3","7.5","5.1","21.7","12.1","42.5","13.8","185268","28099","199250","28431","(X)","(X)","(X)","(X)","32.5","(X)",
"1400000US06075017801","Census Tract 178.01; San Francisco County; California","2381","214","7.6","3.9","19.6","6.9","19.4","6.9","6.4","5.1","2.7","2.6","4.2","3.5","5.4","3.6","1.4","1.6","11.2","6.1","22.2","7.4","31215","11586","109831","22301","34.1","(X)","(X)","(X)","(X)","(X)","723","217","3.9","4.4","3.2","5.2","22.1","15.2","11.9","12.9","5.7","7.0","5.9","7.1","9.7","8.8","0.0","5.7","16.5","16.3","21.2","13.0","65625","63458","127050","44436","(X)","(X)","31.8","(X)","(X)","(X)","648","211","1.7","2.7","3.5","5.8","24.7","17.0","13.3","14.3","0.0","6.3","4.0","6.7","10.8","9.8","0.0","6.3","18.4","17.9","23.6","14.8","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1658","229","10.3","5.5","26.8","8.7","17.1","9.1","4.0","4.0","1.4","2.2","3.4","3.9","3.5","3.1","2.1","2.3","8.9","5.2","22.6","8.8","22214","8325","102231","26848","(X)","(X)","(X)","(X)","35.0","(X)",
"1400000US06075017803","Census Tract 178.03; San Francisco County; California","1174","203","9.2","6.4","3.2","4.1","4.8","7.0","2.5","2.4","17.3","14.2","4.5","4.9","5.2","5.0","5.4","5.1","9.2","6.2","38.8","12.8","126319","106699","212226","67882","44.3","(X)","(X)","(X)","(X)","(X)","385","115","7.3","11.5","0.0","10.4","0.0","10.4","7.5","7.4","21.6","18.0","0.0","10.4","0.0","10.4","1.8","4.0","13.8","15.3","48.1","21.0","189375","161092","307471","171868","(X)","(X)","32.7","(X)","(X)","(X)","356","116","7.9","12.5","0.0","11.2","0.0","11.2","8.1","7.8","15.2","16.9","0.0","11.2","0.0","11.2","2.0","4.2","14.9","16.7","52.0","22.3","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","789","192","10.1","8.4","4.8","5.9","7.1","10.3","0.0","5.2","15.2","19.9","6.7","7.2","7.7","7.6","7.1","7.3","7.0","5.1","34.2","15.9","-","**","165750","62119","(X)","(X)","(X)","(X)","49.9","(X)",
"1400000US06075017804","Census Tract 178.04; San Francisco County; California","2132","299","10.5","6.8","7.6","5.1","3.2","2.9","3.2","2.9","3.0","2.5","1.3","2.0","5.8","4.6","24.1","11.1","6.7","4.2","34.6","9.3","138561","15682","165240","24317","31.6","(X)","(X)","(X)","(X)","(X)","474","143","6.5","10.7","4.6","7.4","0.0","8.6","0.0","8.6","4.6","7.2","5.7","8.5","16.5","14.0","9.3","10.5","0.0","8.6","52.7","21.2","212321","167306","217132","67385","(X)","(X)","42.6","(X)","(X)","(X)","301","138","10.3","16.4","0.0","13.1","0.0","13.1","0.0","13.1","0.0","13.1","0.0","13.1","8.3","12.1","14.6","16.2","0.0","13.1","66.8","23.4","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1658","296","11.6","8.5","8.5","6.2","4.1","3.7","4.1","3.8","2.5","2.4","0.0","2.5","2.8","3.4","28.3","13.3","8.6","5.4","29.4","8.3","136731","17001","150405","23345","(X)","(X)","(X)","(X)","28.4","(X)",
"1400000US06075017903","Census Tract 179.03; San Francisco County; California","617","96","2.3","3.4","6.0","4.9","7.6","7.3","7.9","7.1","10.4","5.9","6.3","5.8","19.8","8.5","5.7","4.2","9.7","6.8","24.3","11.0","91750","11054","140427","35525","50.6","(X)","(X)","(X)","(X)","(X)","322","75","2.5","4.5","6.5","7.4","14.3","13.0","9.9","11.3","14.0","10.3","18.6","14.5","12.7","8.6","3.4","4.1","10.2","9.9","7.8","8.7","53182","22925","74324","24404","(X)","(X)","51.6","(X)","(X)","(X)","137","52","0.0","26.2","0.0","26.2","2.9","6.3","9.5","15.7","8.8","12.9","15.3","16.4","25.5","21.4","2.9","5.4","16.8","19.8","18.2","18.7","88578","31030","N","N","(X)","(X)","(X)","(X)","(X)","(X)","295","94","4.7","7.0","5.4","5.5","1.7","2.4","3.1","5.2","7.8","7.4","11.2","12.0","13.9","13.6","4.7","6.1","5.4","5.0","42.0","17.9","-","**","197913","59796","(X)","(X)","(X)","(X)","43.1","(X)",
"1400000US06075018000","Census Tract 180; San Francisco County; California","1525","237","2.8","3.4","1.7","2.0","5.6","5.3","2.6","2.6","1.8","1.8","7.0","3.1","6.6","6.8","8.3","3.8","10.0","4.5","53.5","9.4","209083","42017","274148","49801","26.6","(X)","(X)","(X)","(X)","(X)","527","168","0.0","7.7","0.0","7.7","9.1","14.2","0.0","7.7","1.7","2.8","15.9","7.7","12.5","18.1","3.0","4.7","3.2","4.6","54.5","18.9","218681","134588","345125","124790","(X)","(X)","24.7","(X)","(X)","(X)","518","168","0.0","7.9","0.0","7.9","9.3","14.4","0.0","7.9","0.0","7.9","16.2","7.9","12.7","18.4","3.1","4.7","3.3","4.7","55.4","18.9","219306","124884","N","N","(X)","(X)","(X)","(X)","(X)","(X)","998","191","4.3","5.2","2.6","3.0","3.8","3.3","4.0","3.8","1.8","2.2","2.3","2.8","3.5","3.1","11.0","5.3","13.6","6.1","53.0","11.0","205750","41472","236668","39625","(X)","(X)","(X)","(X)","27.6","(X)",
"1400000US06075020101","Census Tract 201.01; San Francisco County; California","1917","288","4.3","4.4","7.1","6.7","5.8","3.4","0.7","1.2","2.9","2.3","3.2","2.3","15.1","11.5","16.2","6.2","11.3","6.1","33.1","10.2","140132","32992","201675","51912","31.2","(X)","(X)","(X)","(X)","(X)","560","193","0.0","7.3","12.5","18.0","0.0","7.3","0.0","7.3","0.0","7.3","1.8","2.8","17.7","17.6","23.9","16.5","19.6","16.2","24.5","17.8","141529","44867","169894","48612","(X)","(X)","67.3","(X)","(X)","(X)","308","161","0.0","12.9","22.7","28.4","0.0","12.9","0.0","12.9","0.0","12.9","3.2","5.1","7.8","10.0","15.9","17.8","10.7","13.3","39.6","26.2","175125","156265","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1357","263","6.1","6.1","4.9","6.2","8.3","4.7","1.0","1.8","4.1","3.1","3.8","3.2","14.1","14.4","13.0","6.6","7.9","5.5","36.7","14.4","132953","59890","214790","70591","(X)","(X)","(X)","(X)","16.4","(X)",
"1400000US06075020102","Census Tract 201.02; San Francisco County; California","1396","311","8.9","7.3","3.5","4.2","5.3","4.5","5.7","5.2","6.9","6.6","11.4","8.4","7.7","6.0","9.6","6.9","13.0","8.3","27.9","14.2","108095","63633","145297","32799","43.7","(X)","(X)","(X)","(X)","(X)","502","191","0.0","8.1","0.0","8.1","5.2","6.9","9.6","10.6","10.8","13.5","5.2","7.0","26.9","18.5","6.0","6.5","20.1","16.5","16.3","16.0","87361","25696","144896","59129","(X)","(X)","40.8","(X)","(X)","(X)","325","170","0.0","12.2","0.0","12.2","1.5","2.9","10.8","15.1","3.4","6.7","0.0","12.2","30.5","23.1","0.0","12.2","28.6","20.3","25.2","24.2","163281","130333","N","N","(X)","(X)","(X)","(X)","(X)","(X)","894","304","13.9","10.9","5.5","6.5","5.4","5.6","3.5","4.9","4.8","6.4","14.9","12.6","1.0","2.1","8.9","9.0","7.7","6.9","34.5","20.1","-","**","141242","41945","(X)","(X)","(X)","(X)","45.3","(X)",
"1400000US06075020201","Census Tract 202.01; San Francisco County; California","1005","150","8.4","9.2","12.2","8.6","3.0","3.7","9.9","6.5","3.8","3.6","4.0","4.1","11.8","8.1","2.7","3.3","7.9","5.0","36.4","11.0","-","**","187206","50263","30.4","(X)","(X)","(X)","(X)","(X)","217","108","0.0","17.7","0.0","17.7","13.8","18.5","7.4","10.1","0.0","17.7","3.2","6.5","18.0","25.2","0.0","17.7","0.0","17.7","57.6","25.1","250,000+","***","300502","116756","(X)","(X)","46.1","(X)","(X)","(X)","160","98","0.0","23.0","0.0","23.0","18.8","22.6","0.0","23.0","0.0","23.0","0.0","23.0","3.1","9.7","0.0","23.0","0.0","23.0","78.1","23.8","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","788","159","10.7","11.7","15.6","10.3","0.0","5.2","10.5","7.5","4.8","4.6","5.1","5.1","10.2","8.6","2.5","4.1","10.0","6.5","30.6","10.4","76204","50167","155629","41035","(X)","(X)","(X)","(X)","26.1","(X)",
"1400000US06075020202","Census Tract 202.02; San Francisco County; California","2173","322","2.0","2.6","5.2","4.3","3.5","3.1","3.4","2.9","6.7","5.2","10.4","6.6","6.4","4.6","8.0","3.7","16.2","7.8","38.2","8.9","166932","35234","186333","24061","32.3","(X)","(X)","(X)","(X)","(X)","606","146","0.0","6.8","9.1","11.9","10.9","9.6","0.0","6.8","1.8","3.0","11.9","9.9","10.4","11.9","10.7","9.1","6.4","5.7","38.8","13.4","121071","92649","188099","46666","(X)","(X)","45.0","(X)","(X)","(X)","401","127","0.0","10.0","0.0","10.0","3.5","6.3","0.0","10.0","0.0","10.0","6.7","9.0","12.7","17.8","16.2","13.3","6.2","6.3","54.6","16.7","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1567","309","2.8","3.6","3.8","3.1","0.6","1.2","4.7","4.1","8.6","7.0","9.9","7.5","4.9","3.8","6.9","4.9","20.0","10.2","37.9","11.0","171743","26713","185650","30067","(X)","(X)","(X)","(X)","27.4","(X)",
"1400000US06075020300","Census Tract 203; San Francisco County; California","2189","491","2.7","2.1","2.7","3.1","2.9","1.7","0.8","1.2","6.6","4.2","2.2","1.8","10.0","5.2","12.7","4.9","15.2","10.8","44.1","12.4","179313","24168","214570","19297","26.4","(X)","(X)","(X)","(X)","(X)","456","98","0.0","8.9","0.0","8.9","0.0","8.9","0.0","8.9","5.3","5.8","2.0","3.2","11.2","10.3","12.9","7.8","8.1","6.8","60.5","11.7","242750","28772","321941","53330","(X)","(X)","29.8","(X)","(X)","(X)","347","81","0.0","11.5","0.0","11.5","0.0","11.5","0.0","11.5","2.9","4.7","2.6","4.1","2.9","4.8","12.1","8.4","8.4","7.6","71.2","10.6","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1733","494","3.4","2.7","3.5","3.9","3.7","2.3","1.0","1.6","7.0","5.1","2.3","2.3","10.3","6.2","12.7","5.8","16.4","13.4","39.8","15.9","178283","45795","185065","24018","(X)","(X)","(X)","(X)","25.4","(X)",
"1400000US06075020401","Census Tract 204.01; San Francisco County; California","1607","159","3.5","2.8","1.0","1.1","1.3","1.5","1.2","1.0","6.7","5.6","7.5","4.7","4.8","3.1","11.9","4.9","13.4","4.5","48.6","8.3","190966","40814","267806","41392","35.7","(X)","(X)","(X)","(X)","(X)","544","107","1.7","2.5","0.0","7.5","0.0","7.5","0.0","7.5","3.3","4.4","8.5","9.9","2.4","3.8","14.7","9.2","8.5","6.2","61.0","13.4","242083","51877","330593","70264","(X)","(X)","15.3","(X)","(X)","(X)","497","95","1.8","2.7","0.0","8.2","0.0","8.2","0.0","8.2","3.6","4.8","2.6","4.2","2.6","4.2","14.1","9.5","9.3","7.0","66.0","12.8","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1063","145","4.4","4.1","1.5","1.7","2.0","2.2","1.9","1.5","8.5","8.4","7.0","5.4","6.0","4.3","10.5","5.7","16.0","5.8","42.2","10.8","185179","36626","235427","50757","(X)","(X)","(X)","(X)","46.1","(X)",
"1400000US06075020402","Census Tract 204.02; San Francisco County; California","2385","275","4.9","3.2","6.7","6.3","0.7","1.1","0.0","1.8","1.6","1.5","6.9","4.3","7.7","3.8","20.2","7.1","11.3","5.4","40.1","8.4","158451","35386","203570","30554","27.3","(X)","(X)","(X)","(X)","(X)","858","179","2.3","3.6","2.3","3.7","0.0","4.8","0.0","4.8","0.0","4.8","4.8","5.6","6.9","6.8","20.2","13.4","13.3","8.9","50.2","13.4","200217","62134","248683","50156","(X)","(X)","26.2","(X)","(X)","(X)","821","174","0.0","5.0","2.4","3.9","0.0","5.0","0.0","5.0","0.0","5.0","5.0","5.8","7.2","7.1","19.0","13.8","13.9","9.2","52.5","14.3","202228","58317","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1527","301","6.4","4.6","9.2","9.5","1.0","1.7","0.0","2.7","2.5","2.4","8.1","5.3","8.1","5.2","20.2","10.1","10.2","6.0","34.4","11.6","121496","58196","172945","39838","(X)","(X)","(X)","(X)","27.9","(X)",
"1400000US06075020500","Census Tract 205; San Francisco County; California","1274","123","0.0","3.3","0.0","3.3","5.7","5.0","0.0","3.3","6.0","5.7","3.8","3.3","4.2","3.0","16.6","8.1","8.2","4.4","55.3","9.0","248571","101715","323172","61575","40.5","(X)","(X)","(X)","(X)","(X)","565","107","0.0","7.2","0.0","7.2","2.5","3.6","0.0","7.2","8.1","8.2","0.0","7.2","2.1","2.7","11.0","6.3","14.9","9.4","61.4","11.5","250,000+","***","405859","111110","(X)","(X)","32.2","(X)","(X)","(X)","459","100","0.0","8.8","0.0","8.8","3.1","4.5","0.0","8.8","3.7","5.3","0.0","8.8","2.6","3.4","7.8","6.5","9.4","7.6","73.4","10.2","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","709","113","0.0","5.8","0.0","5.8","8.2","8.0","0.0","5.8","4.4","7.3","6.9","5.7","5.9","4.4","21.2","12.9","5.5","4.6","48.0","12.0","168125","91464","254810","51605","(X)","(X)","(X)","(X)","47.1","(X)",
"1400000US06075020601","Census Tract 206.01; San Francisco County; California","1399","145","2.0","1.9","3.5","2.4","11.2","7.0","3.9","3.2","2.7","2.9","7.2","5.2","3.2","2.6","8.6","5.1","8.3","7.7","49.4","9.9","182465","88490","262581","51188","32.2","(X)","(X)","(X)","(X)","(X)","439","130","0.0","9.2","0.0","9.2","7.1","10.8","4.1","6.6","3.2","6.6","0.0","9.2","0.0","9.2","10.3","13.4","0.0","9.2","75.4","14.7","250,000+","***","393877","97254","(X)","(X)","2.5","(X)","(X)","(X)","362","122","0.0","11.1","0.0","11.1","8.6","13.0","0.0","11.1","0.0","11.1","0.0","11.1","0.0","11.1","12.4","15.2","0.0","11.1","79.0","18.6","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","960","172","2.9","2.8","5.1","3.5","13.0","10.2","3.8","3.5","2.5","2.6","10.5","7.3","4.7","3.8","7.9","5.0","12.1","10.9","37.5","9.4","138889","49973","199046","50030","(X)","(X)","(X)","(X)","42.3","(X)",
"1400000US06075020602","Census Tract 206.02; San Francisco County; California","1317","221","6.2","8.8","2.4","3.0","0.0","3.2","4.6","4.8","1.6","1.8","6.8","6.1","8.0","5.8","12.0","8.2","5.2","4.0","53.1","13.9","204044","67703","230219","39783","23.0","(X)","(X)","(X)","(X)","(X)","483","142","0.0","8.4","0.0","8.4","0.0","8.4","0.0","8.4","1.7","3.6","0.0","8.4","16.1","13.9","19.5","15.1","12.6","9.7","50.1","15.0","202525","52980","233657","53868","(X)","(X)","13.3","(X)","(X)","(X)","391","136","0.0","10.3","0.0","10.3","0.0","10.3","0.0","10.3","2.0","4.5","0.0","10.3","19.9","16.4","22.0","17.4","4.9","5.2","51.2","18.7","202721","86190","N","N","(X)","(X)","(X)","(X)","(X)","(X)","834","229","9.8","13.7","3.8","4.8","0.0","5.0","7.2","7.7","1.6","2.3","10.8","9.6","3.4","3.4","7.7","6.7","2.9","4.0","52.9","16.6","211293","141697","226849","52811","(X)","(X)","(X)","(X)","28.7","(X)",
"1400000US06075020701","Census Tract 207.01; San Francisco County; California","1397","171","0.0","3.0","2.4","2.7","2.6","3.1","0.9","1.3","4.3","5.0","3.9","3.0","0.9","1.5","11.8","5.5","19.6","9.9","53.7","9.8","217386","62504","275119","32231","24.1","(X)","(X)","(X)","(X)","(X)","468","124","0.0","8.7","0.0","8.7","0.0","8.7","0.0","8.7","0.0","8.7","0.0","8.7","0.0","8.7","3.2","4.4","14.5","12.5","82.3","12.8","250,000+","***","334369","50084","(X)","(X)","16.0","(X)","(X)","(X)","423","132","0.0","9.6","0.0","9.6","0.0","9.6","0.0","9.6","0.0","9.6","0.0","9.6","0.0","9.6","3.5","4.8","6.9","7.8","89.6","8.6","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","929","180","0.0","4.5","3.7","4.1","3.9","4.8","1.3","2.0","6.5","7.2","5.8","4.7","1.3","2.3","16.1","8.5","23.6","14.0","37.9","12.7","181985","29154","242457","37337","(X)","(X)","(X)","(X)","26.8","(X)",
"1400000US06075020702","Census Tract 207.02; San Francisco County; California","1104","126","4.5","3.8","0.6","1.1","9.6","6.0","1.3","1.8","0.0","3.8","5.7","4.2","14.3","7.7","16.3","8.6","13.6","6.5","34.1","10.2","148898","28218","219357","59604","20.7","(X)","(X)","(X)","(X)","(X)","312","74","5.4","8.2","0.0","12.7","13.5","12.9","2.2","4.5","0.0","12.7","4.2","6.5","16.3","11.8","9.6","7.7","5.4","8.7","43.3","19.7","-","**","219237","123339","(X)","(X)","33.3","(X)","(X)","(X)","228","62","7.5","11.3","0.0","16.9","18.4","17.8","3.1","5.9","0.0","16.9","0.0","16.9","0.0","16.9","10.1","8.9","7.5","11.6","53.5","22.4","246111","150562","N","N","(X)","(X)","(X)","(X)","(X)","(X)","792","129","4.2","3.9","0.9","1.5","8.1","6.7","0.9","1.7","0.0","5.2","8.0","5.7","11.9","9.1","18.9","10.9","16.8","9.2","30.4","12.1","149068","26070","219037","83049","(X)","(X)","(X)","(X)","14.1","(X)",
"1400000US06075020801","Census Tract 208.01; San Francisco County; California","1519","169","2.9","3.1","6.0","3.9","6.8","3.7","3.6","2.8","4.3","3.6","14.4","6.6","7.5","5.4","17.6","8.4","8.6","5.4","28.4","6.9","103997","13483","166560","25204","34.2","(X)","(X)","(X)","(X)","(X)","732","158","6.0","6.4","0.0","5.6","5.5","4.4","2.2","3.0","8.9","7.6","13.0","10.6","13.1","10.7","20.4","15.2","4.6","5.0","26.4","9.7","102897","14275","162125","38612","(X)","(X)","48.1","(X)","(X)","(X)","502","163","0.0","8.1","0.0","8.1","8.0","6.3","2.2","4.0","0.0","8.1","2.8","4.7","17.9","15.8","26.5","19.3","4.2","6.3","38.4","15.5","130128","66939","N","N","(X)","(X)","(X)","(X)","(X)","(X)","787","143","0.0","5.3","11.6","7.5","8.1","6.5","4.8","4.7","2.7","3.5","15.6","8.6","2.3","2.7","14.4","6.9","11.9","8.5","28.6","11.2","107813","52220","166012","40612","(X)","(X)","(X)","(X)","18.7","(X)",
